"ListingKey","ListingNumber","ListingCreationDate","CreditGrade","Term","LoanStatus","ClosedDate","BorrowerAPR","BorrowerRate","LenderYield","EstimatedEffectiveYield","EstimatedLoss","EstimatedReturn","ProsperRating (numeric)","ProsperRating (Alpha)","ProsperScore","ListingCategory (numeric)","BorrowerState","Occupation","EmploymentStatus","EmploymentStatusDuration","IsBorrowerHomeowner","CurrentlyInGroup","GroupKey","DateCreditPulled","CreditScoreRangeLower","CreditScoreRangeUpper","FirstRecordedCreditLine","CurrentCreditLines","OpenCreditLines","TotalCreditLinespast7years","OpenRevolvingAccounts","OpenRevolvingMonthlyPayment","InquiriesLast6Months","TotalInquiries","CurrentDelinquencies","AmountDelinquent","DelinquenciesLast7Years","PublicRecordsLast10Years","PublicRecordsLast12Months","RevolvingCreditBalance","BankcardUtilization","AvailableBankcardCredit","TotalTrades","TradesNeverDelinquent (percentage)","TradesOpenedLast6Months","DebtToIncomeRatio","IncomeRange","IncomeVerifiable","StatedMonthlyIncome","LoanKey","TotalProsperLoans","TotalProsperPaymentsBilled","OnTimeProsperPayments","ProsperPaymentsLessThanOneMonthLate","ProsperPaymentsOneMonthPlusLate","ProsperPrincipalBorrowed","ProsperPrincipalOutstanding","ScorexChangeAtTimeOfListing","LoanCurrentDaysDelinquent","LoanFirstDefaultedCycleNumber","LoanMonthsSinceOrigination","LoanNumber","LoanOriginalAmount","LoanOriginationDate","LoanOriginationQuarter","MemberKey","MonthlyLoanPayment","LP_CustomerPayments","LP_CustomerPrincipalPayments","LP_InterestandFees","LP_ServiceFees","LP_CollectionFees","LP_GrossPrincipalLoss","LP_NetPrincipalLoss","LP_NonPrincipalRecoverypayments","PercentFunded","Recommendations","InvestmentFromFriendsCount","InvestmentFromFriendsAmount","Investors"
"094D3534821837880D65EB9","545788","2011-12-20 14:15:59.263000000","","12","Completed","2012-12-22 00:00:00",".289180",".190000",".180000",".175800",".107000",".068800","3","D","7.000000","7","GA","Professional","Employed","8","True","False","","2011-12-08 12:51:53","700","719","1979-10-15 00:00:00","14","14","48","13","1375.000000","1","5.000000","0",".000000","0","0","0","46305.000000",".960000","1245.000000","46.000000","1.000000",".000000",".160000","$100,000+","True","15000.000000","97DD3637873560131B0EE13","","","","","","","","","0","","27","57769","2000","2011-12-22 00:00:00","Q4 2011","DDCC3533290612531BAC678","184.310000","2212.500000","1999.990000","212.510000","-11.190000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","9"
"09543466789756942ED5B40","430051","2009-10-24 06:33:50.757000000","","36","Completed","2013-05-26 00:00:00",".376990",".340000",".330000",".070500",".240000",".070500","1","HR","2.000000","3","CO","Truck Driver","Self-employed","1","False","False","","2010-11-16 00:07:25","640","659","2000-06-28 00:00:00","9","6","25","2","199.000000","0","2.000000","0",".000000","0","0","0","8910.000000",".990000","150.000000","25.000000",".920000","3.000000","","$50,000-74,999","False","4166.666667","78B63603458136306AB422A","1","34","27","7","0","6000.000000","539.230000","53","0","","40","45603","2500","2010-11-26 00:00:00","Q4 2010","E2F43406956818306D2CFF0","111.680000","4056.880000","2499.990000","1556.890000","-38.040000","-75.950000",".000000",".000000",".000000","1.000000","0","0",".000000","56"
"09583551840154471189C48","609208","2012-07-09 06:05:00.733000000","","36","Current","",".199210",".162600",".152600",".150000",".056500",".093500","5","B","8.000000","1","WA","Police Officer/Correction Officer","Employed","213","True","False","","2012-07-09 06:04:58","740","759","1993-05-19 00:00:00","8","7","31","8","434.000000","1","2.000000","0",".000000","16","0","0","14726.000000",".560000","11374.000000","31.000000",".930000",".000000",".240000","$50,000-74,999","True","4916.666667","D9143656072281664CF0EF5","","","","","","","","","0","","20","70313","10000","2012-07-13 00:00:00","Q3 2012","03803418836839575FD0D68","352.860000","6704.340000","4666.510000","2037.830000","-125.300000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","124"
"095A3365165591766E7BA5B","20548","2006-06-19 14:59:52.097000000","E","36","Completed","2009-06-23 00:00:00",".216740",".207500",".202500","","","","","","","0","","","","","False","False","","2006-06-03 01:21:02.507000000","580","599","2001-04-26 00:00:00","","","11","5","57.000000","0","2.000000","2","","16","0","","","","","","","",".040000","Not displayed","True","6666.666667","E09C3364839857644EF792D","","","","","","","","","0","","93","1509","2000","2006-06-23 00:00:00","Q2 2006","383433657514643181F0754","51.120000","2712.210000","2000.000000","712.210000","-17.160000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","12"
"09643589570147652404D2A","893051","2013-09-11 09:44:51.950000000","","60","Current","",".219350",".195000",".185000",".171620",".082400",".089220","4","C","6.000000","1","VA","Civil Service","Employed","93","False","False","","2013-09-11 09:44:54","700","719","1991-10-09 00:00:00","9","9","20","8","628.000000","1","2.000000","0",".000000","0","0","0","19539.000000",".760000","4415.000000","18.000000","1.000000","1.000000",".240000","$50,000-74,999","True","5750.000000","E9DF3693568687474A50184","","","","","","","","","0","","6","101738","20000","2013-09-17 00:00:00","Q3 2013","FA243692280983507611D31","524.330000","2610.965100","1020.230000","1590.735100","-82.130000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","1"
"096A3538907925940218D9B","560784","2012-02-20 09:53:23.573000000","","36","Current","",".242460",".204900",".194900",".190400",".089000",".101400","4","C","7.000000","15","NV","Professional","Employed","87","False","False","","2012-02-20 09:53:19","660","679","1994-11-30 00:00:00","4","2","13","1","15.000000","4","4.000000","1","51.000000","6","0","0","162.000000",".540000","138.000000","12.000000",".610000","1.000000",".110000","$50,000-74,999","True","5000.000000","E9B336432376373727477A2","","","","","","","","","0","","25","61012","4500","2012-02-27 00:00:00","Q1 2012","CAF7353878620132153DBA7","168.360000","4040.640000","2687.190000","1353.450000","-66.070000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","82"
"08EF3576721796653B20BD9","757452","2013-04-19 13:34:26.563000000","","36","Current","",".265280",".227200",".217200",".200000",".097500",".102500","3","D","3.000000","1","CA","Other","Employed","21","False","False","","2013-04-19 13:34:24","700","719","2001-04-13 00:00:00","9","9","13","10","391.000000","0","3.000000","0",".000000","1","0","0","10911.000000",".770000","2469.000000","13.000000",".760000",".000000",".300000","$25,000-49,999","True","2583.333333","31F43682296499502D8C1FB","","","","","","","","","0","","10","90817","10000","2013-05-17 00:00:00","Q2 2013","F7E93576649693888D0B335","385.640000","3470.760000","1892.970000","1577.790000","-69.440000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","57"
"08F53518598636417B0B12D","513939","2011-06-30 07:10:55.167000000","","12","Completed","2011-09-27 00:00:00",".341050",".249900",".239900",".234000",".112000",".122000","3","D","6.000000","6","MN","Professional","Employed","122","True","False","","2011-06-30 07:10:51","680","699","1996-04-27 00:00:00","4","3","19","2","17.000000","3","8.000000","0",".000000","0","1","0","1074.000000",".610000","676.000000","17.000000",".700000",".000000",".140000","$50,000-74,999","True","4333.333333","729E3622838701078A41448","","","","","","","","","0","","32","50844","3000","2011-07-06 00:00:00","Q3 2011","9E7235193275917329380AF","285.120000","3159.340000","3000.000000","159.340000","-6.380000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","49"
"00B635158228376318ABCE4","505795","2011-05-08 09:09:36.427000000","","36","Completed","2011-10-27 00:00:00",".325760",".289900",".279900",".267100",".130000",".137100","2","E","3.000000","1","CA","Clerical","Full-time","164","False","False","","2011-04-20 12:42:33","660","679","1989-03-23 00:00:00","9","7","44","6","298.000000","1","10.000000","1","160.000000","20","1","0","7371.000000",".880000","330.000000","30.000000",".630000",".000000",".260000","$25,000-49,999","True","3500.000000","67E7361868868174641A56B","2","54","54","0","0","8000.000000","584.910000","13","0","","34","49478","4500","2011-05-18 00:00:00","Q2 2011","E92D3415317566204752486","188.550000","5060.450000","4500.000000","560.450000","-19.210000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","29"
"00BA341943039504432423F","328681","2008-05-08 10:20:26.410000000","B","36","Completed","2011-05-09 00:00:00",".149740",".135500",".125500","","","","","","","1","GA","Accountant/CPA","Full-time","16","True","False","","2008-05-08 10:06:39.020000000","700","719","1996-08-05 00:00:00","16","10","40","9","182.000000","2","13.000000","0",".000000","0","0","0","6059.000000",".880000","689.000000","35.000000",".910000","2.000000",".370000","$25,000-49,999","True","2363.333333","4E9F3420385926626E2442C","","","","","","","","","0","","70","31306","10000","2008-05-19 00:00:00","Q2 2008","37293420575867378DB1B8A","287.060000","12345.690000","9999.960000","2345.730000","-166.830000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","210"
"00C63539543280000A9A48B","558953","2012-02-14 17:49:18.953000000","","36","Completed","2013-04-29 00:00:00",".357970",".317700",".307700",".289600",".165000",".124600","1","HR","5.000000","19","NM","Executive","Employed","31","False","False","","2012-02-14 17:49:13","700","719","1998-06-14 00:00:00","9","8","15","8","199.000000","4","12.000000","0",".000000","0","1","0","3262.000000",".110000","4658.000000","12.000000","1.000000","2.000000",".100000","$25,000-49,999","True","3750.000000","E77D3643538601395EE0BBD","","","","","","","","","0","","25","60628","4000","2012-02-16 00:00:00","Q1 2012","54D335404411703045950BD","173.710000","5285.740000","4000.000000","1285.740000","-40.480000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","2"
"00C73527100925374942DD9","530423","2011-10-02 21:09:36.770000000","","36","Current","",".348870",".312500",".302500",".284800",".170000",".114800","1","HR","1.000000","1","CA","Bus Driver","Full-time","64","False","False","","2011-10-02 21:09:34","600","619","1996-09-26 00:00:00","10","9","26","6","269.000000","4","12.000000","0",".000000","0","0","0","10415.000000",".950000","479.000000","24.000000",".910000","4.000000",".390000","$50,000-74,999","True","4166.666667","A2B136326605392079E0800","1","35","33","2","0","6000.000000",".000000","-34","0","","29","54207","4000","2011-10-07 00:00:00","Q4 2011","CC5934265601585110A2C3D","172.560000","4771.680000","2642.170000","2129.510000","-68.160000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","52"
"00D435912306936173395D7","949018","2013-10-14 16:49:16.307000000","","36","Current","",".095340",".081900",".071900",".070380",".017400",".052980","7","AA","10.000000","1","VA","Professional","Employed","93","True","False","","2013-10-14 16:49:18","760","779","1995-01-29 00:00:00","15","15","33","7","709.000000","0","2.000000","0",".000000","0","0","0","8980.000000",".250000","21054.000000","24.000000","1.000000",".000000",".240000","$75,000-99,999","True","6491.666667","1C32369629039941191807C","","","","","","","","","0","","5","106881","9000","2013-10-23 00:00:00","Q4 2013","F7153696227130155F54FE3","282.820000","1131.280000","892.100000","239.180000","-29.210000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","218"
"00DF336541340326715C790","23658","2006-07-08 15:30:26.510000000","E","36","Chargedoff","2007-12-12 00:00:00",".255060",".247500",".242500","","","","","","","0","WA","Sales - Commission","Not available","","True","True","3D4D3366260257624AB272D","2006-06-29 08:20:40.500000000","580","599","1994-03-01 00:00:00","","","32","2","39.000000","1","7.000000","1","","8","2","","","","","","","",".240000","Not displayed","True","6917.000000","4300336606011468260D3A3","","","","","","","","","2370","17","92","1864","3500","2006-07-13 00:00:00","Q3 2006","0E223364865164844CC654A","138.700000","1687.700000","781.660000","906.040000","-12.010000","-13.010000","2718.350000","2718.340000","140.000000","1.000000","0","0",".000000","27"
"00EA3417467785833467587","312524","2008-04-17 06:10:43.373000000","E","36","Completed","2011-04-25 00:00:00",".307040",".283500",".273500","","","","","","","4","MI","Sales - Retail","Full-time","13","False","False","","2008-04-09 12:30:43.863000000","560","579","1986-09-01 00:00:00","12","7","23","6","138.000000","1","6.000000","0",".000000","0","0","0","4050.000000","1.010000","133.000000","21.000000",".360000",".000000",".490000","$1-24,999","True","1583.333333","9C8834201323331960DC846","","","","","","","","","0","","71","30114","1545","2008-04-25 00:00:00","Q2 2008","D2AE3414747023257AE0B39",".000000","2561.440000","1544.990000","1016.450000","-31.630000","-89.510000",".000000",".000000",".000000","1.000000","0","0",".000000","12"
"00F033886616529869C3281","128819","2007-04-25 19:19:24.050000000","C","36","Completed","2007-06-19 00:00:00",".207350",".200000",".185000","","","","","","","0","IL","Sales - Retail","Full-time","7","False","True","C80D337515684920818AB06","2007-04-25 19:12:18.633000000","660","679","2000-08-21 00:00:00","7","7","24","5","326.000000","4","7.000000","0",".000000","0","0","0","9398.000000",".560000","2177.000000","7.000000","1.000000",".000000","1.650000","$1-24,999","True","1083.333333","FF8A338961772502616D061","","","","","","","","","0","","82","14901","16000","2007-05-15 00:00:00","Q2 2007","73933386518118965C9E780","594.620000","16298.490000","16000.000000","298.490000","-15.310000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","74"
"00F33430399786922887980","389897","2008-08-28 14:13:26.207000000","E","36","Chargedoff","2010-04-09 00:00:00",".374530",".350000",".340000","","","","","","","1","CA","Food Service","Full-time","12","False","False","","2008-08-11 10:58:47.513000000","560","579","2004-09-30 00:00:00","7","7","13","5","184.000000","5","11.000000","0",".000000","1","0","0","4661.000000",".860000","699.000000","8.000000",".870000","2.000000",".340000","$1-24,999","True","1900.000000","760A34300967053396789FA","","","","","","","","","1553","19","66","36404","1000","2008-09-08 00:00:00","Q3 2008","1E88342064514243588FA1D","45.240000","633.360000","273.270000","360.090000","-10.290000",".000000","726.730000","726.730000",".000000","1.000000","0","0",".000000","16"
"31473380022487753FFBD5E","86811","2007-01-19 17:36:39.063000000","HR","36","Defaulted","2007-08-29 00:00:00",".258020",".239000",".204000","","","","","","","0","ID","Skilled Labor","Not available","","False","True","783C3371218786870A73D20","2007-01-18 20:42:26.250000000","460","479","1994-10-31 00:00:00","","","20","0",".000000","2","7.000000","18","","4","0","","","","","","","",".070000","Not displayed","True","3541.666667","CF6C337932964346276D513","","","","","","","","","238","7","86","6947","1000","2007-01-30 00:00:00","Q1 2007","94053380306772467B0CCF4","39.180000","58.360000","2.110000","56.250000",".000000",".000000","997.870000","997.890000",".000000","1.000000","0","0",".000000","37"
"31493477188507681750FCE","447592","2010-02-21 19:00:01.490000000","","36","Completed","2011-08-05 00:00:00",".160050",".138500",".128500",".076400",".050000",".076400","5","B","8.000000","7","OH","Computer Programmer","Full-time","39","True","False","","2010-02-21 18:51:03","720","739","1994-05-27 00:00:00","11","11","34","9","163.000000","1","9.000000","0",".000000","0","1","0","1886.000000",".260000","2892.000000","25.000000","1.000000","1.000000",".180000","$50,000-74,999","True","6166.666667","0DFF35798677993286463AC","","","","","","","","","0","","49","41040","4000","2010-02-26 00:00:00","Q1 2010","5D27346221345152639A150","136.420000","4640.530000","4000.000000","640.530000","-46.260000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","107"
"314E34271460439110FA9B2","372402","2008-07-23 21:09:47.293000000","D","36","Chargedoff","2010-07-31 00:00:00",".374530",".350000",".340000","","","","","","","1","MI","Postal Service","Full-time","33","True","False","","2008-06-26 21:24:13.477000000","600","619","1997-10-18 00:00:00","14","14","36","10","355.000000","1","8.000000","0",".000000","0","0","0","11435.000000",".900000","1220.000000","30.000000",".860000","2.000000","","$25,000-49,999","False","3333.333333","587A34272370016881BD5DC","","","","","","","","","1440","24","68","34899","3800","2008-07-31 00:00:00","Q3 2008","9EC83423702320986AB3D42","171.900000","3206.100000","1432.990000","1773.110000","-50.660000",".000000","2367.020000","2367.010000",".000000","1.000000","0","0",".000000","39"
"31553584786951844441200","858870","2013-08-03 09:00:32.787000000","","36","Current","",".280320",".241900",".231900",".212600",".107500",".105100","3","D","2.000000","2","WV","Other","Employed","84","False","False","","2013-08-03 09:00:25","660","679","1983-10-01 00:00:00","4","4","34","4","91.000000","1","3.000000","0",".000000","29","1","0","2546.000000",".730000","873.000000","28.000000",".710000","1.000000",".100000","$50,000-74,999","True","4333.333333","C7B436897639922887AACD6","","","","","","","","","0","","7","98851","3000","2013-08-12 00:00:00","Q3 2013","1E2D358460186782007A61D","118.000000","708.000000","360.110000","347.890000","-14.390000",".000000",".000000",".000000",".000000","1.000000","0","0",".000000","21"
